CustomerID,TotalOrders,TotalQuantity,TotalRevenue,AverageOrderValue,PurchaseFrequency,CustomerLifetimeValue,FirstPurchaseDate,LastPurchaseDate,CustomerLifeSpanDays,AverageDaysBetweenOrders,Country,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment,ChurnRisk
16221.0,9,1449.0,2019.92,8.45,0.02,76.05,2010-08-10 13:32:00,2011-11-03 11:43:00,450,56.25,United Kingdom,37,9,2019.92,4,5,4,454,1,Regular,Medium
12348.0,5,2714.0,2019.4,39.6,0.0138,198.37,2010-09-27 14:59:00,2011-09-25 13:13:00,363,90.75,Finland,75,5,2019.4,3,4,4,344,1,Regular,Medium
14623.0,10,1025.0,2016.98,7.15,0.0175,71.32,2010-04-16 17:12:00,2011-11-07 13:56:00,570,63.33,United Kingdom,32,10,2016.98,4,5,4,454,1,Regular,Medium
16197.0,9,1420.0,2016.71,21.69,0.0354,195.03,2009-12-16 11:44:00,2010-08-27 12:56:00,254,31.75,United Kingdom,469,9,2016.71,1,5,4,154,0,Lost,Very High
17152.0,4,577.0,2016.5,126.03,0.0173,503.65,2010-10-10 12:40:00,2011-05-29 12:19:00,231,77.0,United Kingdom,195,4,2016.5,2,3,4,234,1,Regular,Very High
17126.0,9,1426.0,2016.43,4.53,0.0288,40.84,2010-08-31 13:41:00,2011-07-10 13:52:00,313,39.13,United Kingdom,152,9,2016.43,3,5,4,354,1,Regular,High
13693.0,9,880.0,2011.82,18.98,0.0251,170.55,2009-12-07 11:29:00,2010-11-30 18:21:00,358,44.75,United Kingdom,374,9,2011.82,2,5,4,254,0,Lost,Very High
17671.0,5,987.0,2009.16,26.79,0.0139,134.06,2010-11-29 11:53:00,2011-11-24 12:21:00,360,90.0,United Kingdom,16,5,2009.16,5,4,4,544,1,Regular,Low
13888.0,7,795.0,2001.59,11.71,0.0154,82.23,2010-05-13 11:57:00,2011-08-12 10:13:00,456,76.0,United Kingdom,120,7,2001.59,3,4,4,344,1,Regular,High
16332.0,11,1128.0,2000.01,10.15,0.0196,111.61,2010-04-29 13:41:00,2011-11-11 14:22:00,561,56.1,United Kingdom,28,11,2000.01,4,5,4,454,1,Regular,Low
14628.0,5,1147.0,1998.0,23.23,0.0084,115.52,2010-01-25 14:40:00,2011-09-09 14:58:00,592,148.0,United Kingdom,91,5,1998.0,3,4,4,344,1,Regular,High
16698.0,2,840.0,1998.0,399.6,0.0741,799.48,2011-03-31 13:33:00,2011-04-27 10:52:00,27,27.0,United Kingdom,227,2,1998.0,2,2,4,224,1,Regular,Very High
15990.0,7,1086.0,1997.75,11.29,0.0116,79.23,2010-02-28 12:30:00,2011-10-26 15:58:00,605,100.83,United Kingdom,44,7,1997.75,4,4,4,444,1,Regular,Medium
14152.0,7,1844.0,1997.34,15.02,0.012,105.26,2010-02-18 13:57:00,2011-09-25 12:54:00,584,97.33,United Kingdom,75,7,1997.34,3,4,4,344,1,Regular,Medium
15481.0,1,1450.0,1993.34,52.46,,,2010-11-03 14:52:00,2010-11-03 14:52:00,0,,Norway,401,1,1993.34,2,1,4,214,0,Lost,Very High
14301.0,4,1686.0,1992.18,37.59,0.0073,150.65,2010-02-11 13:07:00,2011-08-14 15:33:00,549,183.0,United Kingdom,117,4,1992.18,3,3,4,334,1,Regular,High
16065.0,8,1207.0,1992.13,5.64,0.0816,45.1,2010-09-02 13:27:00,2010-12-09 13:03:00,98,14.0,United Kingdom,365,8,1992.13,2,4,4,244,0,Lost,Very High
13889.0,6,979.0,1991.23,23.99,0.0101,143.93,2010-01-22 14:32:00,2011-09-08 09:13:00,594,118.8,United Kingdom,93,6,1991.23,3,4,4,344,1,Regular,High
17088.0,4,868.0,1991.01,17.31,0.0178,69.33,2011-03-31 09:48:00,2011-11-11 14:23:00,225,75.0,United Kingdom,28,4,1991.01,4,3,4,434,1,Regular,Low
16960.0,8,1492.0,1990.88,4.43,0.0131,35.34,2010-03-02 13:36:00,2011-11-01 11:35:00,609,87.0,United Kingdom,39,8,1990.88,4,4,4,444,1,Regular,Medium
17351.0,12,383.0,1988.23,28.81,0.0173,345.4,2009-12-10 18:43:00,2011-11-03 18:45:00,693,63.0,United Kingdom,36,12,1988.23,4,5,4,454,1,Regular,Medium
16529.0,4,739.0,1986.8,15.52,0.0118,62.27,2010-06-27 13:29:00,2011-06-02 17:23:00,340,113.33,United Kingdom,190,4,1986.8,2,3,4,234,1,Regular,Very High
15478.0,3,894.0,1983.48,28.75,0.0056,86.14,2010-05-13 18:49:00,2011-10-30 14:19:00,535,267.5,United Kingdom,40,3,1983.48,4,3,4,434,1,Regular,Medium
14967.0,6,652.0,1982.61,68.37,0.0087,408.64,2009-12-03 14:07:00,2011-10-21 11:06:00,687,137.4,United Kingdom,50,6,1982.61,4,4,4,444,1,Regular,Medium
17337.0,4,1247.0,1981.06,3.8,0.0252,15.23,2011-02-02 17:06:00,2011-07-11 14:55:00,159,53.0,United Kingdom,151,4,1981.06,3,3,4,334,1,Regular,High
13725.0,8,806.0,1980.56,19.04,0.0309,152.38,2011-02-04 12:18:00,2011-10-21 10:03:00,259,37.0,United Kingdom,50,8,1980.56,4,4,4,444,1,Regular,Medium
12582.0,4,985.0,1980.4,19.23,0.0118,76.92,2010-05-11 09:55:00,2011-04-15 08:45:00,339,113.0,Finland,239,4,1980.4,2,3,4,234,1,Regular,Very High
17158.0,5,1147.0,1980.0,17.52,0.0082,87.64,2010-03-07 15:50:00,2011-11-07 15:15:00,610,152.5,United Kingdom,32,5,1980.0,4,4,4,444,1,Regular,Medium
15030.0,8,1225.0,1979.91,60.0,0.0139,478.72,2010-03-04 17:10:00,2011-09-29 10:50:00,574,82.0,United Kingdom,72,8,1979.91,3,4,4,344,1,Regular,Medium
15795.0,8,1411.0,1979.87,15.11,0.0148,120.98,2010-01-18 11:31:00,2011-07-13 10:43:00,541,77.29,United Kingdom,150,8,1979.87,3,4,4,344,1,Regular,High
13208.0,9,1343.0,1976.3,7.84,0.0133,70.7,2009-12-03 13:25:00,2011-10-12 09:54:00,678,84.75,United Kingdom,59,9,1976.3,4,5,4,454,1,Regular,Medium
18204.0,3,1190.0,1975.35,10.29,0.0248,30.88,2011-05-31 15:26:00,2011-09-29 16:44:00,121,60.5,United Kingdom,71,3,1975.35,3,3,4,334,1,Regular,Medium
15531.0,2,1085.0,1972.39,9.01,0.0909,18.02,2011-11-09 17:47:00,2011-12-01 18:43:00,22,22.0,United Kingdom,8,2,1972.39,5,2,4,524,1,Regular,Low
17797.0,8,1086.0,1971.87,7.28,0.0114,58.26,2009-12-15 14:30:00,2011-11-17 13:21:00,702,100.29,United Kingdom,22,8,1971.87,4,4,4,444,1,Regular,Low
14905.0,8,1009.0,1971.39,25.27,0.0138,201.91,2009-12-03 14:36:00,2011-07-05 12:41:00,579,82.71,United Kingdom,158,8,1971.39,3,4,4,344,1,Regular,High
12674.0,4,1133.0,1970.6,23.74,0.0237,95.09,2011-05-16 09:10:00,2011-11-01 12:12:00,169,56.33,France,39,4,1970.6,4,3,4,434,1,Regular,Medium
14477.0,7,1120.0,1969.6,140.69,0.0102,983.0,2010-01-04 15:41:00,2011-11-20 11:11:00,685,114.17,United Kingdom,20,7,1969.6,4,4,4,444,1,Regular,Low
14396.0,7,959.0,1969.38,7.91,0.0104,55.28,2009-12-02 14:21:00,2011-10-05 16:09:00,672,112.0,United Kingdom,65,7,1969.38,3,4,4,344,1,Regular,Medium
16032.0,6,1467.0,1965.72,9.36,0.0896,56.19,2010-07-04 13:31:00,2010-09-09 18:00:00,67,13.4,United Kingdom,456,6,1965.72,1,4,4,144,0,Lost,Very High
17966.0,10,3918.0,1963.92,17.38,0.0153,173.64,2010-01-18 13:24:00,2011-11-02 10:26:00,653,72.56,United Kingdom,38,10,1963.92,4,5,4,454,1,Regular,Medium
17997.0,8,2273.0,1962.46,11.97,0.0889,95.77,2011-06-28 17:28:00,2011-09-26 16:13:00,90,12.86,United Kingdom,74,8,1962.46,3,4,4,344,1,Regular,Medium
12399.0,7,2198.0,1962.3,17.84,0.0133,124.57,2010-03-05 08:45:00,2011-08-12 13:15:00,525,87.5,Belgium,119,7,1962.3,3,4,4,344,1,Regular,High
15789.0,6,2499.0,1962.01,14.22,0.0226,85.16,2010-03-26 11:21:00,2010-12-16 14:35:00,265,53.0,United Kingdom,358,6,1962.01,2,4,4,244,0,Lost,Very High
16290.0,4,957.0,1957.7,15.79,0.0396,63.15,2010-05-23 11:46:00,2010-09-01 11:52:00,101,33.67,United Kingdom,465,4,1957.7,1,3,4,134,0,Lost,Very High
17039.0,1,689.0,1954.99,44.43,,,2010-04-14 12:56:00,2010-04-14 12:56:00,0,,United Kingdom,604,1,1954.99,1,1,4,114,0,Lost,Very High
18016.0,7,1207.0,1954.56,11.57,0.0108,81.1,2010-01-27 16:00:00,2011-11-07 13:25:00,649,108.17,United Kingdom,32,7,1954.56,4,4,4,444,1,Regular,Medium
14794.0,10,783.0,1953.9,18.79,0.0206,187.73,2010-08-09 15:44:00,2011-12-07 10:11:00,485,53.89,United Kingdom,3,10,1953.9,5,5,4,554,1,Regular,Low
17554.0,5,1763.0,1952.45,22.19,0.034,110.91,2011-07-14 20:01:00,2011-12-08 14:15:00,147,36.75,United Kingdom,1,5,1952.45,5,4,4,544,1,Regular,Low
13761.0,6,1079.0,1952.17,16.0,0.0099,95.99,2010-02-21 11:08:00,2011-10-20 14:01:00,606,121.2,United Kingdom,50,6,1952.17,4,4,4,444,1,Regular,Medium
15885.0,15,622.0,1951.82,16.97,0.0252,254.45,2010-01-21 12:47:00,2011-09-08 10:43:00,595,42.5,United Kingdom,93,15,1951.82,3,5,4,354,1,Regular,High
16993.0,2,285.0,1950.95,69.68,0.0177,139.37,2010-05-12 13:55:00,2010-09-02 12:16:00,113,113.0,United Kingdom,464,2,1950.95,1,2,4,124,0,Lost,Very High
14014.0,3,2004.0,1948.21,25.63,0.006,76.74,2010-05-12 09:04:00,2011-09-23 13:18:00,499,249.5,United Kingdom,77,3,1948.21,3,3,4,334,1,Regular,Medium
15620.0,4,1249.0,1942.36,15.06,0.0113,60.07,2010-10-26 11:32:00,2011-10-14 12:41:00,353,117.67,United Kingdom,57,4,1942.36,4,3,4,434,1,Regular,Medium
15425.0,4,1041.0,1941.12,13.57,0.0152,54.25,2010-02-14 12:36:00,2010-11-04 18:13:00,263,87.67,United Kingdom,400,4,1941.12,2,3,4,234,0,Lost,Very High
12385.0,1,612.0,1938.4,29.82,,,2010-11-25 15:14:00,2010-11-25 15:14:00,0,,Belgium,379,1,1938.4,2,1,4,214,0,Lost,Very High
16619.0,4,1055.0,1938.33,16.71,0.0102,66.81,2010-02-22 12:05:00,2011-03-21 08:18:00,392,130.67,United Kingdom,264,4,1938.33,2,3,4,234,0,Lost,Very High
14418.0,3,1711.0,1937.25,15.62,0.0286,46.91,2011-08-23 17:18:00,2011-12-06 11:39:00,105,52.5,United Kingdom,4,3,1937.25,5,3,4,534,1,Regular,Low
15561.0,8,1334.0,1934.39,21.03,0.0123,168.65,2010-02-14 12:22:00,2011-11-28 11:07:00,652,93.14,United Kingdom,12,8,1934.39,5,4,4,544,1,Regular,Low
12528.0,6,756.0,1933.48,21.02,0.0198,126.11,2011-01-31 09:05:00,2011-11-30 14:40:00,303,60.6,Germany,9,6,1933.48,5,4,4,544,1,Regular,Low
12531.0,2,1119.0,1933.2,15.22,0.003,30.68,2010-01-22 14:17:00,2011-11-25 11:12:00,672,672.0,Germany,15,2,1933.2,5,2,4,524,1,Regular,Low
16859.0,7,1899.0,1932.41,17.57,0.014,123.24,2010-03-04 12:37:00,2011-07-18 12:19:00,501,83.5,United Kingdom,145,7,1932.41,3,4,4,344,1,Regular,High
15803.0,4,1030.0,1929.66,37.84,0.0064,151.36,2010-02-01 16:29:00,2011-10-19 14:56:00,625,208.33,United Kingdom,51,4,1929.66,4,3,4,434,1,Regular,Medium
17236.0,12,804.0,1929.26,12.21,0.019,146.15,2010-03-07 13:00:00,2011-11-27 12:00:00,630,57.27,United Kingdom,13,12,1929.26,5,5,4,554,1,Regular,Low
16788.0,5,965.0,1928.93,4.04,0.0091,20.11,2010-02-07 12:40:00,2011-08-08 14:53:00,547,136.75,United Kingdom,123,5,1928.93,3,4,4,344,1,Regular,High
13029.0,5,194.0,1927.3,113.37,0.0101,564.5,2010-07-04 13:46:00,2011-11-09 09:13:00,493,123.25,United Kingdom,31,5,1927.3,4,4,4,444,1,Regular,Medium
14492.0,7,751.0,1921.91,20.89,0.037,146.08,2010-03-30 14:23:00,2010-10-05 13:21:00,189,31.5,United Kingdom,430,7,1921.91,1,4,4,144,0,Lost,Very High
16681.0,7,1492.0,1921.84,39.22,0.0123,274.49,2010-03-08 14:10:00,2011-09-28 11:11:00,569,94.83,United Kingdom,73,7,1921.84,3,4,4,344,1,Regular,Medium
18220.0,6,1352.0,1921.76,76.87,0.012,459.38,2009-12-15 11:42:00,2011-04-27 09:03:00,498,99.6,United Kingdom,227,6,1921.76,2,4,4,244,1,Regular,Very High
14901.0,12,880.0,1919.0,14.32,0.0246,171.56,2010-07-29 11:11:00,2011-11-28 17:09:00,487,44.27,United Kingdom,11,12,1919.0,5,5,4,554,1,Regular,Low
12644.0,4,1032.0,1918.49,17.28,0.0071,69.32,2010-01-14 13:02:00,2011-08-02 10:33:00,565,188.33,Germany,130,4,1918.49,3,3,4,334,1,Regular,High
12842.0,4,887.0,1917.99,39.96,0.006,159.92,2009-12-02 08:15:00,2011-09-30 15:33:00,667,222.33,United Kingdom,70,4,1917.99,3,3,4,334,1,Regular,Medium
14332.0,5,875.0,1917.41,30.93,0.0127,154.77,2010-10-19 13:01:00,2011-11-17 11:54:00,394,98.5,United Kingdom,23,5,1917.41,4,4,4,444,1,Regular,Low
16650.0,7,1511.0,1916.11,19.55,0.0156,136.63,2010-07-08 14:18:00,2011-09-29 09:51:00,448,74.67,United Kingdom,72,7,1916.11,3,4,4,344,1,Regular,Medium
16555.0,6,1816.0,1915.68,29.03,0.0128,174.64,2010-07-22 13:39:00,2011-11-04 14:31:00,470,94.0,United Kingdom,35,6,1915.68,4,4,4,444,1,Regular,Medium
16692.0,4,878.0,1914.7,382.94,0.0216,1530.23,2010-09-24 11:31:00,2011-03-28 14:46:00,185,61.67,United Kingdom,256,4,1914.7,2,3,4,234,1,Regular,Very High
17046.0,5,1636.0,1906.07,22.42,0.0108,112.11,2010-03-29 13:46:00,2011-07-05 14:24:00,463,115.75,United Kingdom,157,5,1906.07,3,4,4,344,1,Regular,High
16942.0,9,805.0,1904.99,6.88,0.0419,61.98,2011-04-26 11:59:00,2011-11-27 12:40:00,215,26.88,United Kingdom,13,9,1904.99,5,5,4,554,1,Regular,Low
14250.0,3,1200.0,1904.05,17.15,0.0366,51.47,2011-09-11 13:44:00,2011-12-02 14:30:00,82,41.0,United Kingdom,7,3,1904.05,5,3,4,534,1,Regular,Low
14127.0,6,828.0,1900.08,16.24,0.0198,97.43,2010-10-10 11:53:00,2011-08-09 10:49:00,303,60.6,United Kingdom,123,6,1900.08,3,4,4,344,1,Regular,High
14710.0,13,1135.0,1899.79,4.4,0.018,57.18,2009-12-03 17:12:00,2011-11-25 14:53:00,722,60.17,United Kingdom,14,13,1899.79,5,5,4,554,1,Regular,Low
12762.0,2,1227.0,1898.52,27.51,0.1111,55.01,2011-11-14 14:23:00,2011-12-02 10:23:00,18,18.0,Portugal,8,2,1898.52,5,2,4,524,1,Regular,Low
14389.0,5,1388.0,1898.01,21.82,0.0095,108.83,2010-04-28 14:57:00,2011-10-05 15:17:00,525,131.25,United Kingdom,65,5,1898.01,3,4,4,344,1,Regular,Medium
14730.0,8,1078.0,1897.57,4.11,0.0291,32.89,2011-03-08 12:49:00,2011-12-08 14:39:00,275,39.29,United Kingdom,1,8,1897.57,5,4,4,544,1,Regular,Low
17560.0,8,1588.0,1895.8,34.47,0.0141,275.09,2010-02-17 12:11:00,2011-09-06 09:18:00,566,80.86,United Kingdom,95,8,1895.8,3,4,4,344,1,Regular,High
14327.0,6,1296.0,1894.93,17.88,0.0112,107.54,2010-01-08 14:04:00,2011-06-29 13:58:00,537,107.4,United Kingdom,163,6,1894.93,3,4,4,344,1,Regular,High
15248.0,3,1065.0,1893.93,17.87,0.0244,53.63,2010-06-23 14:34:00,2010-10-24 13:09:00,123,61.5,United Kingdom,411,3,1893.93,1,3,4,134,0,Lost,Very High
13984.0,12,1301.0,1893.8,21.52,0.017,258.28,2009-12-07 11:51:00,2011-11-13 12:38:00,706,64.18,United Kingdom,27,12,1893.8,4,5,4,454,1,Regular,Low
17350.0,7,1178.0,1893.7,13.24,0.0105,92.87,2010-02-01 15:38:00,2011-12-01 15:47:00,668,111.33,United Kingdom,8,7,1893.7,5,4,4,544,1,Regular,Low
16631.0,7,775.0,1892.52,23.66,0.0412,165.71,2010-02-26 10:49:00,2010-08-15 11:20:00,170,28.33,United Kingdom,482,7,1892.52,1,4,4,144,0,Lost,Very High
13276.0,5,840.0,1891.91,7.92,0.0086,39.44,2010-03-07 14:05:00,2011-10-07 12:44:00,579,144.75,United Kingdom,64,5,1891.91,3,4,4,344,1,Regular,Medium
15381.0,5,802.0,1890.57,78.77,0.0135,393.46,2010-05-05 14:35:00,2011-05-10 11:55:00,370,92.5,United Kingdom,214,5,1890.57,2,4,4,244,1,Regular,Very High
14912.0,6,1819.0,1889.25,29.99,0.009,179.76,2010-01-26 16:29:00,2011-11-23 09:20:00,666,133.2,Italy,17,6,1889.25,5,4,4,544,1,Regular,Low
17609.0,11,1321.0,1887.9,4.9,0.0193,53.81,2010-04-09 16:54:00,2011-10-30 12:28:00,569,56.9,United Kingdom,41,11,1887.9,4,5,4,454,1,Regular,Medium
16172.0,8,1419.0,1884.55,16.68,0.0191,133.17,2010-07-14 15:34:00,2011-09-05 13:22:00,418,59.71,United Kingdom,95,8,1884.55,3,4,4,344,1,Regular,High
14403.0,6,737.0,1880.51,75.22,0.0118,451.79,2010-03-10 14:00:00,2011-08-01 12:57:00,509,101.8,United Kingdom,130,6,1880.51,3,4,4,344,1,Regular,High
16660.0,7,991.0,1879.55,78.31,0.0103,546.87,2010-01-14 11:09:00,2011-11-23 14:53:00,678,113.0,United Kingdom,16,7,1879.55,5,4,4,544,1,Regular,Low
18151.0,6,986.0,1879.44,17.73,0.0117,106.0,2010-03-04 10:47:00,2011-07-28 11:35:00,511,102.2,United Kingdom,135,6,1879.44,3,4,4,344,1,Regular,High
17227.0,12,1681.0,1878.93,16.48,0.0178,198.01,2010-01-15 15:05:00,2011-11-21 10:51:00,675,61.36,United Kingdom,19,12,1878.93,5,5,4,554,1,Regular,Low
15197.0,6,1058.0,1877.51,31.82,0.0084,191.91,2009-12-11 12:56:00,2011-11-29 10:00:00,718,143.6,United Kingdom,11,6,1877.51,5,4,4,544,1,Regular,Low
13946.0,6,2847.0,1876.23,33.5,0.0091,199.98,2009-12-04 11:07:00,2011-09-21 13:33:00,656,131.2,United Kingdom,79,6,1876.23,3,4,4,344,1,Regular,Medium
16426.0,10,1215.0,1863.76,5.28,0.0365,52.81,2011-03-08 15:45:00,2011-12-07 14:01:00,274,30.44,United Kingdom,2,10,1863.76,5,5,4,554,1,Regular,Low
14887.0,1,1100.0,1862.0,310.33,,,2011-09-21 15:32:00,2011-09-21 15:32:00,0,,United Kingdom,79,1,1862.0,3,1,4,314,1,Regular,Medium
13503.0,6,1105.0,1859.24,9.84,0.0102,59.22,2010-02-16 13:49:00,2011-09-29 13:23:00,590,118.0,United Kingdom,71,6,1859.24,3,4,4,344,1,Regular,Medium
14305.0,3,1089.0,1858.96,17.7,0.0469,53.13,2011-07-27 14:14:00,2011-09-29 15:29:00,64,32.0,United Kingdom,71,3,1858.96,3,3,4,334,1,Regular,Medium
14130.0,4,1215.0,1858.77,8.45,0.0098,33.87,2009-12-11 16:33:00,2011-01-24 16:05:00,409,136.33,United Kingdom,319,4,1858.77,2,3,4,234,0,Lost,Very High
16043.0,8,1011.0,1856.59,25.43,0.018,203.24,2010-08-15 11:26:00,2011-11-02 12:50:00,444,63.43,United Kingdom,38,8,1856.59,4,4,4,444,1,Regular,Medium
15081.0,12,749.0,1854.57,18.36,0.0234,220.4,2010-06-22 10:25:00,2011-11-17 17:08:00,513,46.64,United Kingdom,22,12,1854.57,4,5,4,454,1,Regular,Low
16049.0,6,1132.0,1852.15,3.82,0.0126,22.91,2010-07-11 13:53:00,2011-10-30 13:19:00,476,95.2,United Kingdom,40,6,1852.15,4,4,4,444,1,Regular,Medium
16917.0,2,792.0,1851.88,37.04,0.0056,73.84,2010-03-17 15:24:00,2011-03-08 11:55:00,356,356.0,United Kingdom,277,2,1851.88,2,2,4,224,0,Lost,Very High
12383.0,5,1532.0,1850.56,18.69,0.0298,93.57,2010-12-22 14:28:00,2011-06-08 08:02:00,168,42.0,Belgium,185,5,1850.56,3,4,4,344,1,Regular,Very High
12381.0,5,808.0,1845.31,21.21,0.0435,106.1,2011-08-12 09:57:00,2011-12-05 12:44:00,115,28.75,Norway,5,5,1845.31,5,4,4,544,1,Regular,Low
12507.0,4,1256.0,1844.06,37.63,0.0089,150.71,2010-05-04 09:23:00,2011-07-28 17:09:00,450,150.0,Spain,134,4,1844.06,3,3,4,334,1,Regular,High
18180.0,6,1721.0,1843.75,15.49,0.0435,92.99,2011-07-20 08:59:00,2011-12-05 08:39:00,138,27.6,United Kingdom,5,6,1843.75,5,4,4,544,1,Regular,Low
12694.0,3,1355.0,1843.35,22.21,0.0085,66.26,2010-10-14 19:39:00,2011-09-30 13:06:00,351,175.5,France,70,3,1843.35,3,3,4,334,1,Regular,Medium
12950.0,3,1380.0,1843.0,80.13,0.1364,240.45,2011-11-15 13:48:00,2011-12-07 13:17:00,22,11.0,United Kingdom,2,3,1843.0,5,3,4,534,1,Regular,Low
15201.0,7,1660.0,1842.95,18.43,0.0134,129.41,2010-04-07 14:50:00,2011-09-13 14:53:00,524,87.33,United Kingdom,87,7,1842.95,3,4,4,344,1,Regular,Medium
16102.0,3,942.0,1842.14,32.32,0.0349,97.01,2011-08-03 12:50:00,2011-10-28 13:19:00,86,43.0,United Kingdom,42,3,1842.14,4,3,4,434,1,Regular,Medium
14224.0,9,826.0,1841.71,8.04,0.0207,72.23,2010-06-13 13:46:00,2011-08-21 13:24:00,434,54.25,United Kingdom,110,9,1841.71,3,5,4,354,1,Regular,High
13168.0,5,898.0,1840.73,10.64,0.0099,53.3,2010-06-15 15:00:00,2011-11-03 12:56:00,506,126.5,United Kingdom,36,5,1840.73,4,4,4,444,1,Regular,Medium
17919.0,2,1452.0,1840.32,46.01,0.0057,91.79,2010-09-27 10:40:00,2011-09-12 13:41:00,350,350.0,United Kingdom,88,2,1840.32,3,2,4,324,1,Regular,Medium
15822.0,6,950.0,1840.06,28.31,0.0082,169.46,2009-12-06 15:12:00,2011-12-06 14:50:00,730,146.0,United Kingdom,3,6,1840.06,5,4,4,544,1,Regular,Low
14870.0,6,483.0,1838.95,28.29,0.0142,169.52,2010-01-25 09:05:00,2011-03-23 10:51:00,422,84.4,United Kingdom,262,6,1838.95,2,4,4,244,1,Regular,Very High
13924.0,6,1575.0,1838.85,15.72,0.0845,94.31,2011-09-28 15:07:00,2011-12-08 09:39:00,71,14.2,United Kingdom,2,6,1838.85,5,4,4,544,1,Regular,Low
17015.0,3,1978.0,1838.61,8.59,0.0191,25.76,2011-06-07 13:19:00,2011-11-11 10:45:00,157,78.5,United Kingdom,29,3,1838.61,4,3,4,434,1,Regular,Low
16175.0,7,932.0,1836.44,18.74,0.0149,130.96,2010-05-25 12:01:00,2011-09-06 14:32:00,469,78.17,United Kingdom,94,7,1836.44,3,4,4,344,1,Regular,High
15402.0,6,2034.0,1830.54,13.97,0.0135,83.55,2010-04-27 12:12:00,2011-07-14 12:17:00,443,88.6,United Kingdom,149,6,1830.54,3,4,4,344,1,Regular,High
16152.0,1,642.0,1829.04,63.07,,,2011-03-16 09:47:00,2011-03-16 09:47:00,0,,United Kingdom,269,1,1829.04,2,1,4,214,0,Lost,Very High
16825.0,5,1297.0,1826.89,28.55,0.0101,143.02,2010-06-23 13:14:00,2011-11-01 11:51:00,496,124.0,United Kingdom,39,5,1826.89,4,4,4,444,1,Regular,Medium
17244.0,5,1419.0,1826.04,15.22,0.0074,76.59,2009-12-06 11:27:00,2011-10-17 15:19:00,680,170.0,United Kingdom,53,5,1826.04,4,4,4,444,1,Regular,Medium
14896.0,8,931.0,1826.0,7.22,0.0151,57.67,2009-12-06 12:42:00,2011-05-19 10:20:00,529,75.57,United Kingdom,205,8,1826.0,2,4,4,244,1,Regular,Very High
15678.0,3,1022.0,1825.94,19.85,0.0064,59.71,2010-07-05 12:49:00,2011-10-18 09:25:00,470,235.0,United Kingdom,53,3,1825.94,4,3,4,434,1,Regular,Medium
14715.0,8,1030.0,1825.45,13.32,0.012,106.29,2010-01-19 12:18:00,2011-11-15 12:10:00,665,95.0,United Kingdom,25,8,1825.45,4,4,4,444,1,Regular,Low
13884.0,10,752.0,1825.03,10.03,0.0216,100.31,2010-08-26 19:57:00,2011-12-02 16:30:00,463,51.44,United Kingdom,7,10,1825.03,5,5,4,554,1,Regular,Low
17642.0,5,1475.0,1824.49,16.89,0.0081,84.14,2009-12-05 16:01:00,2011-08-12 09:11:00,615,153.75,United Kingdom,120,5,1824.49,3,4,4,344,1,Regular,High
16169.0,4,1325.0,1822.97,21.45,0.0597,85.8,2011-09-25 11:33:00,2011-12-01 15:28:00,67,22.33,United Kingdom,8,4,1822.97,5,3,4,534,1,Regular,Low
14738.0,9,757.0,1821.9,22.77,0.013,204.25,2009-12-07 10:21:00,2011-10-28 08:56:00,690,86.25,United Kingdom,43,9,1821.9,4,5,4,454,1,Regular,Medium
15339.0,7,1138.0,1821.02,8.28,0.0116,57.92,2010-02-08 13:38:00,2011-10-04 12:51:00,603,100.5,United Kingdom,66,7,1821.02,3,4,4,344,1,Regular,Medium
16205.0,7,1452.0,1820.11,9.24,0.0137,64.81,2010-06-15 11:58:00,2011-11-09 09:32:00,512,85.33,United Kingdom,31,7,1820.11,4,4,4,444,1,Regular,Medium
17828.0,4,667.0,1820.09,27.17,0.0247,108.72,2011-06-08 08:31:00,2011-11-17 08:41:00,162,54.0,Malta,23,4,1820.09,4,3,4,434,1,Regular,Low
14553.0,9,1118.0,1818.6,6.31,0.0184,56.89,2010-07-18 12:07:00,2011-11-20 13:20:00,490,61.25,United Kingdom,19,9,1818.6,5,5,4,554,1,Regular,Low
16233.0,9,677.0,1818.31,24.91,0.0135,223.97,2009-12-02 13:23:00,2011-09-29 17:27:00,666,83.25,United Kingdom,71,9,1818.31,3,5,4,354,1,Regular,Medium
17787.0,4,896.0,1817.54,14.2,0.0183,56.91,2010-12-03 13:43:00,2011-07-10 11:24:00,219,73.0,United Kingdom,153,4,1817.54,3,3,4,334,1,Regular,High
15807.0,5,1532.0,1817.52,20.65,0.0081,103.04,2010-02-11 15:32:00,2011-10-20 14:10:00,616,154.0,United Kingdom,50,5,1817.52,4,4,4,444,1,Regular,Medium
12494.0,9,979.0,1815.27,16.81,0.016,150.89,2010-05-12 13:52:00,2011-11-24 09:34:00,561,70.13,France,16,9,1815.27,5,5,4,554,1,Regular,Low
16880.0,8,904.0,1813.21,9.91,0.0173,79.38,2010-08-03 13:54:00,2011-11-09 11:33:00,463,66.14,United Kingdom,31,8,1813.21,4,5,4,454,1,Regular,Medium
14915.0,11,707.0,1811.25,20.13,0.0171,222.02,2009-12-03 10:17:00,2011-09-09 13:34:00,645,64.5,United Kingdom,91,11,1811.25,3,5,4,354,1,Regular,High
